Application,ProcessID,SwapChainAddress,PresentRuntime,SyncInterval,PresentFlags,AllowsTearing,PresentMode,TimeInMs,MsBetweenSimulationStart,MsBetweenPresents,MsBetweenDisplayChange,MsInPresentAPI,MsRenderPresentLatency,MsUntilDisplayed,CPUStartTimeInMs,MsBetweenAppStart,MsCPUBusy,MsCPUWait,MsGPULatency,MsGPUTime,MsGPUBusy,MsGPUWait,MsAnimationError,AnimationTime,MsFlipDelay,MsAllInputToPhotonLatency,MsClickToPhotonLatency
VsyncStutterTest.exe,38584,0x2136B06C1F0,DXGI,1,512,0,Hardware Composed: Independent Flip,17388.5711,NA,3.92740000000000,4.17960000000000,0.08900000000000,8.27040000000000,12.1958,17384.8521,3.8080,3.7190,0.0890,7.7319,4.2575,0.3176,3.9399,0.1233,17384.8521,NA,NA,NA
VsyncStutterTest.exe,38584,0x2136B06C1F0,DXGI,1,512,0,Hardware Composed: Independent Flip,17392.7906,NA,4.21950000000000,4.16850000000000,0.09100000000000,8.13720000000000,12.1448,17388.6601,4.2215,4.1305,0.0910,8.1814,4.0863,0.2256,3.8607,-0.3605,17388.6601,NA,NA,NA
VsyncStutterTest.exe,38584,0x2136B06C1F0,DXGI,1,512,0,Hardware Composed: Independent Flip,17397.0439,NA,4.25330000000000,4.16470000000000,0.12050000000000,8.11450000000000,12.0562,17392.8816,4.2828,4.1623,0.1205,8.0462,4.2306,0.2810,3.9496,0.0568,17392.8816,NA,NA,NA
VsyncStutterTest.exe,38584,0x2136B06C1F0,DXGI,1,512,0,Hardware Composed: Independent Flip,17401.2198,NA,4.17590000000000,4.14930000000000,0.15590000000000,8.06870000000000,12.0296,17397.1644,4.2113,4.0554,0.1559,7.9940,4.1301,0.4032,3.7269,0.1335,17397.1644,NA,NA,NA
VsyncStutterTest.exe,38584,0x2136B06C1F0,DXGI,1,512,0,Hardware Composed: Independent Flip,17405.4462,NA,4.22640000000000,4.19470000000000,0.15650000000000,7.95970000000000,11.9979,17401.3757,4.2270,4.0705,0.1565,7.9128,4.1174,0.2113,3.9061,0.0166,17401.3757,NA,NA,NA
VsyncStutterTest.exe,38584,0x2136B06C1F0,DXGI,1,512,0,Hardware Composed: Independent Flip,17409.5284,NA,4.08220000000000,4.16150000000000,0.12530000000000,8.10960000000000,12.0772,17405.6027,4.0510,3.9257,0.1253,7.8032,4.2321,0.2529,3.9792,0.0655,17405.6027,NA,NA,NA
VsyncStutterTest.exe,38584,0x2136B06C1F0,DXGI,1,512,0,Hardware Composed: Independent Flip,17413.6218,NA,4.09340000000000,4.13440000000000,0.11940000000000,8.16370000000000,12.1182,17409.6537,4.0875,3.9681,0.1194,7.9843,4.1475,0.2244,3.9231,-0.0834,17409.6537,NA,NA,NA
VsyncStutterTest.exe,38584,0x2136B06C1F0,DXGI,1,512,0,Hardware Composed: Independent Flip,17417.8655,NA,4.24370000000000,4.19340000000000,0.13470000000000,8.05510000000000,12.0679,17413.7412,4.2590,4.1243,0.1347,8.0443,4.1351,0.2241,3.9110,-0.1059,17413.7412,NA,NA,NA
VsyncStutterTest.exe,38584,0x2136B06C1F0,DXGI,1,512,0,Hardware Composed: Independent Flip,17422.0361,NA,4.17060000000000,4.16240000000000,0.13820000000000,8.09510000000000,12.0597,17418.0002,4.1741,4.0359,0.1382,7.9204,4.2106,0.2400,3.9706,0.0966,17418.0002,NA,NA,NA
VsyncStutterTest.exe,38584,0x2136B06C1F0,DXGI,1,512,0,Hardware Composed: Independent Flip,17426.1920,NA,4.15590000000000,4.16630000000000,0.13800000000000,8.07640000000000,12.0701,17422.1743,4.1557,4.0177,0.1380,7.9569,4.1372,0.2297,3.9075,0.0078,17422.1743,NA,NA,NA
