Application,ProcessID,SwapChainAddress,PresentRuntime,SyncInterval,PresentFlags,AllowsTearing,PresentMode,TimeInMs,MsBetweenSimulationStart,MsBetweenPresents,MsBetweenDisplayChange,MsInPresentAPI,MsRenderPresentLatency,MsUntilDisplayed,CPUStartTimeInMs,MsBetweenAppStart,MsCPUBusy,MsCPUWait,MsGPULatency,MsGPUTime,MsGPUBusy,MsGPUWait,MsAnimationError,AnimationTime,MsFlipDelay,MsAllInputToPhotonLatency,MsClickToPhotonLatency
VsyncStutterTest.exe,33052,0x16874CE67F0,DXGI,0,512,1,Hardware Composed: Independent Flip,832.0918,NA,4.17050000000000,4.16820000000000,0.11570000000000,8.16620000000000,12.1440,828.0225,4.1850,4.0693,0.1157,8.0728,4.1627,0.2317,3.9310,-0.0524,828.0225,NA,NA,NA
VsyncStutterTest.exe,33052,0x16874CE67F0,DXGI,0,512,1,Hardware Composed: Independent Flip,836.2552,NA,4.16340000000000,4.17100000000000,0.10080000000000,8.17280000000000,12.1516,832.2075,4.1485,4.0477,0.1008,8.0505,4.1700,0.2395,3.9305,0.0140,832.2075,NA,NA,NA
VsyncStutterTest.exe,33052,0x16874CE67F0,DXGI,0,512,1,Hardware Composed: Independent Flip,840.4388,NA,4.18360000000000,4.16080000000000,0.10060000000000,8.18920000000000,12.1288,836.3560,4.1834,4.0828,0.1006,8.0720,4.2000,0.2649,3.9351,-0.0123,836.3560,NA,NA,NA
VsyncStutterTest.exe,33052,0x16874CE67F0,DXGI,0,512,1,Hardware Composed: Independent Flip,844.5967,NA,4.15790000000000,4.16970000000000,0.11000000000000,8.15490000000000,12.1406,840.5394,4.1673,4.0573,0.1100,8.0886,4.1236,0.2451,3.8785,0.0137,840.5394,NA,NA,NA
VsyncStutterTest.exe,33052,0x16874CE67F0,DXGI,0,512,1,Hardware Composed: Independent Flip,848.7743,NA,4.17760000000000,4.16410000000000,0.10030000000000,8.15750000000000,12.1271,844.7067,4.1679,4.0676,0.1003,8.0449,4.1802,0.2521,3.9281,0.0032,844.7067,NA,NA,NA
VsyncStutterTest.exe,33052,0x16874CE67F0,DXGI,0,512,1,Hardware Composed: Independent Flip,852.9114,NA,4.13710000000000,4.17110000000000,0.10830000000000,8.18860000000000,12.1611,848.8746,4.1451,4.0368,0.1083,8.0572,4.1682,0.2356,3.9326,-0.0032,848.8746,NA,NA,NA
VsyncStutterTest.exe,33052,0x16874CE67F0,DXGI,0,512,1,Hardware Composed: Independent Flip,857.1094,NA,4.19800000000000,4.16480000000000,0.10170000000000,8.16190000000000,12.1279,853.0197,4.1914,4.0897,0.1017,8.0803,4.1713,0.2517,3.9196,-0.0197,853.0197,NA,NA,NA
VsyncStutterTest.exe,33052,0x16874CE67F0,DXGI,0,512,1,Hardware Composed: Independent Flip,861.2584,NA,4.14900000000000,4.16680000000000,0.09950000000000,8.17670000000000,12.1457,857.2111,4.1468,4.0473,0.0995,8.0602,4.1638,0.2433,3.9205,0.0246,857.2111,NA,NA,NA
VsyncStutterTest.exe,33052,0x16874CE67F0,DXGI,0,512,1,Hardware Composed: Independent Flip,865.4350,NA,4.17660000000000,4.18270000000000,0.10940000000000,8.15680000000000,12.1518,861.3579,4.1865,4.0771,0.1094,8.0772,4.1567,0.2409,3.9158,-0.0359,861.3579,NA,NA,NA
VsyncStutterTest.exe,33052,0x16874CE67F0,DXGI,0,512,1,Hardware Composed: Independent Flip,869.5931,NA,4.15810000000000,4.14630000000000,0.09860000000000,8.20700000000000,12.1400,865.5444,4.1473,4.0487,0.0986,8.0474,4.2083,0.2596,3.9487,0.0402,865.5444,NA,NA,NA
