Application,ProcessID,SwapChainAddress,PresentRuntime,SyncInterval,PresentFlags,AllowsTearing,PresentMode,TimeInMs,MsBetweenSimulationStart,MsBetweenPresents,MsBetweenDisplayChange,MsInPresentAPI,MsRenderPresentLatency,MsUntilDisplayed,CPUStartTimeInMs,MsBetweenAppStart,MsCPUBusy,MsCPUWait,MsGPULatency,MsGPUTime,MsGPUBusy,MsGPUWait,MsAnimationError,AnimationTime,MsFlipDelay,MsAllInputToPhotonLatency,MsClickToPhotonLatency
VsyncStutterTest.exe,28376,0x2D7EF02FE30,DXGI,0,512,1,Hardware Composed: Independent Flip,4016.7210,NA,3.16940000000000,3.12630000000000,2.96870000000000,3.08560000000000,3.0937,4016.5196,3.1701,0.2014,2.9687,0.0683,3.2187,0.4244,2.7943,0.0403,4016.5196,NA,NA,NA
VsyncStutterTest.exe,28376,0x2D7EF02FE30,DXGI,0,512,1,Hardware Composed: Independent Flip,4019.9020,NA,3.18100000000000,3.17510000000000,2.96300000000000,3.08170000000000,3.0878,4019.6897,3.1753,0.2123,2.9630,0.1169,3.1771,0.4261,2.7510,-0.0050,4019.6897,NA,NA,NA
VsyncStutterTest.exe,28376,0x2D7EF02FE30,DXGI,0,512,1,Hardware Composed: Independent Flip,4023.0600,NA,3.15800000000000,3.20060000000000,2.97910000000000,3.12360000000000,3.1304,4022.8650,3.1741,0.1950,2.9791,0.1187,3.1999,0.4517,2.7482,-0.0253,4022.8650,NA,NA,NA
VsyncStutterTest.exe,28376,0x2D7EF02FE30,DXGI,0,512,1,Hardware Composed: Independent Flip,4026.2335,NA,3.17350000000000,3.21130000000000,3.03780000000000,3.10180000000000,3.1682,4026.0391,3.2322,0.1944,3.0378,0.1445,3.1517,0.4203,2.7314,-0.0372,4026.0391,NA,NA,NA
VsyncStutterTest.exe,28376,0x2D7EF02FE30,DXGI,0,512,1,Hardware Composed: Independent Flip,4029.6123,NA,3.37880000000000,3.13570000000000,2.79340000000000,2.91720000000000,2.9251,4029.2713,3.1344,0.3410,2.7934,0.0640,3.1942,0.4514,2.7428,0.0965,4029.2713,NA,NA,NA
VsyncStutterTest.exe,28376,0x2D7EF02FE30,DXGI,0,512,1,Hardware Composed: Independent Flip,4032.6178,NA,3.00550000000000,3.15220000000000,2.94070000000000,3.06380000000000,3.0718,4032.4057,3.1528,0.2121,2.9407,0.1238,3.1521,0.4295,2.7226,-0.0178,4032.4057,NA,NA,NA
VsyncStutterTest.exe,28376,0x2D7EF02FE30,DXGI,0,512,1,Hardware Composed: Independent Flip,4035.7701,NA,3.15230000000000,3.20080000000000,2.96530000000000,3.04000000000000,3.1203,4035.5585,3.1769,0.2116,2.9653,0.1231,3.1285,0.3871,2.7414,-0.0480,4035.5585,NA,NA,NA
VsyncStutterTest.exe,28376,0x2D7EF02FE30,DXGI,0,512,1,Hardware Composed: Independent Flip,4038.9310,NA,3.16090000000000,3.13820000000000,2.97440000000000,3.09180000000000,3.0976,4038.7354,3.1700,0.1956,2.9744,0.0747,3.2127,0.4367,2.7760,0.0387,4038.7354,NA,NA,NA
VsyncStutterTest.exe,28376,0x2D7EF02FE30,DXGI,0,512,1,Hardware Composed: Independent Flip,4042.0910,NA,3.16000000000000,3.17770000000000,2.98490000000000,3.10930000000000,3.1153,4041.9054,3.1705,0.1856,2.9849,0.1174,3.1775,0.4209,2.7566,-0.0077,4041.9054,NA,NA,NA
VsyncStutterTest.exe,28376,0x2D7EF02FE30,DXGI,0,512,1,Hardware Composed: Independent Flip,4045.2655,NA,3.17450000000000,3.17400000000000,2.98740000000000,3.05980000000000,3.1148,4045.0759,3.1770,0.1896,2.9874,0.1244,3.1250,0.3656,2.7594,-0.0035,4045.0759,NA,NA,NA
